url_length,digit_count,special_char_count,has_ip,subdomain_count,has_https,suspicious_tld,domain_age_days,keyword_density,has_password_input,url_entropy,brand_misuse,path_depth,redirect_count,label
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
17,1,4,0,0,1,0,0,0,0,3.69,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
20,0,5,0,0,1,0,0,0,0,3.922,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.584,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.006,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
26,0,5,0,0,1,0,0,0,0,4.008,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.616,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.916,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
23,0,4,0,0,1,0,0,0,0,4.143,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.795,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.948,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.729,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.455,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
30,0,4,0,0,1,0,0,0,0,4.19,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
24,0,4,0,0,1,0,0,0,0,4.085,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.821,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
25,0,4,0,0,1,0,0,0,0,3.753,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
26,0,4,0,0,1,0,0,0,0,3.719,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.664,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.646,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.511,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.392,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.63,0,0,0,0
25,0,5,0,0,1,0,0,0,0,4.023,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
23,0,5,0,1,1,0,0,0,0,4.002,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
32,0,4,0,0,1,0,0,0,0,3.89,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
18,0,5,0,0,1,0,0,0,0,3.461,0,0,0,0
22,0,5,0,0,1,0,0,0,0,3.754,0,0,0,0
32,0,4,0,0,1,0,0,0,0,3.825,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.948,0,0,0,0
13,0,4,0,0,1,0,0,0,0,3.393,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
16,1,4,0,0,1,0,0,0,0,3.75,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
23,0,5,0,1,1,0,0,0,0,3.882,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.849,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
19,0,5,0,0,1,0,0,0,0,3.787,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
25,0,4,0,0,1,0,0,0,0,4.084,0,0,0,0
21,1,4,0,0,1,0,0,0,0,3.88,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
24,0,5,0,0,1,0,0,0,0,3.939,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
27,0,4,0,0,1,0,0,0,0,3.764,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
17,0,5,0,0,1,0,0,0,0,3.617,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.499,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.975,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.368,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.419,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
24,0,5,0,0,1,0,0,0,0,3.918,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.828,1,0,0,0
26,0,4,0,0,1,0,0,0,0,4.008,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
27,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.785,1,0,0,0
22,0,4,0,0,1,0,0,0,0,3.698,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
25,0,5,0,1,1,0,0,0,0,3.753,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.182,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
20,0,5,0,0,1,0,0,0,0,3.646,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,1,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.537,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.503,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.732,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
26,0,4,0,0,1,0,0,0,0,3.921,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.419,0,0,0,0
15,3,4,0,0,1,0,0,0,0,3.64,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.845,0,0,0,0
27,0,4,0,0,1,0,0,0,0,3.93,0,0,0,0
26,0,4,0,0,1,0,0,0,0,3.777,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.499,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.304,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
31,0,4,0,0,1,0,0,0,0,3.91,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.568,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.457,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.629,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.19,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.584,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
25,0,4,0,0,1,0,0,0,0,4.054,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
19,0,5,0,0,1,0,0,0,0,3.787,0,0,0,0
25,0,5,0,0,1,0,0,0,0,3.783,0,0,0,0
23,0,5,0,0,1,0,0,0,0,3.969,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
20,0,5,0,1,1,0,0,0,0,3.922,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.787,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,1,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
19,0,5,0,1,1,0,0,0,0,3.471,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.236,0,0,0,0
17,2,4,0,0,1,0,0,0,0,3.735,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.795,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.042,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
28,0,4,0,0,1,0,0,0,0,3.896,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.309,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.726,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.537,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.614,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.546,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.457,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
20,0,4,0,0,1,0,0,0,0,4.022,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.175,0,0,0,0
18,0,5,0,1,1,0,0,0,0,3.725,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.379,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.499,1,0,0,0
26,0,5,0,0,1,0,0,0,0,3.873,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
16,1,4,0,0,1,0,0,0,0,3.453,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.471,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.754,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.432,0,0,0,0
20,3,4,0,0,1,0,0,0,0,4.122,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.323,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
25,0,4,0,0,1,0,0,0,0,4.023,0,0,0,0
26,0,4,0,0,1,0,0,0,0,4.027,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.375,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.537,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.328,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.855,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
19,0,5,0,0,1,0,0,0,0,3.827,0,0,0,0
15,1,4,0,0,1,0,0,0,0,3.507,0,0,0,0
28,0,4,0,0,1,0,0,0,0,3.879,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.182,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.328,0,0,0,0
19,0,5,0,0,1,0,0,0,0,3.682,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
25,0,5,0,0,1,0,0,0,0,3.639,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.325,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.35,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.293,0,0,0,0
25,0,4,0,0,1,0,0,0,0,4.054,0,0,0,0
22,0,5,0,0,1,0,0,0,0,3.914,0,0,0,0
13,0,4,0,0,1,0,0,0,0,3.393,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
20,0,5,0,1,1,0,0,0,0,3.722,1,0,0,0
13,0,4,0,0,1,0,0,0,0,3.393,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.914,0,0,0,0
21,0,5,0,0,1,0,0,0,0,4.107,0,0,0,0
25,0,5,0,0,1,0,0,0,0,3.894,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.69,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.63,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.948,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.69,1,0,0,0
18,0,4,0,0,1,0,0,0,0,3.419,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.882,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.729,0,0,0,0
32,0,4,0,0,1,0,0,0,0,3.906,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.88,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.72,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
20,1,5,0,0,1,0,0,0,0,3.922,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.197,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.323,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.584,0,0,0,0
18,0,5,0,0,1,0,0,0,0,3.572,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.614,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.795,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
19,0,5,0,1,1,0,0,0,0,3.616,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.63,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.64,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.614,0,0,0,0
16,1,4,0,0,1,0,0,0,0,3.625,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.936,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.88,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.741,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.618,0,0,0,0
13,0,4,0,0,1,0,0,0,0,3.027,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.69,1,0,0,0
24,0,4,0,0,1,0,0,0,0,3.97,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.622,0,0,0,0
19,3,4,0,0,1,0,0,0,0,3.932,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.621,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.69,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.708,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.24,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.326,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.787,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.75,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.646,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.762,0,0,0,0
20,0,5,0,0,1,0,0,0,0,3.646,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.039,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.795,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.584,0,0,0,0
29,0,4,0,0,1,0,0,0,0,3.9,1,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
18,0,5,0,1,1,0,0,0,0,3.837,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.828,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.516,0,0,0,0
24,0,4,0,0,1,0,0,0,0,4.002,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.607,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,0,0,0,0
21,0,5,0,1,1,0,0,0,0,3.63,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.822,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.516,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.537,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.762,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.321,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.501,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.75,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
21,0,5,0,0,1,0,0,0,0,3.749,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.392,0,0,0,0
12,0,4,0,0,1,0,0,0,0,3.252,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.368,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.852,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.57,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.337,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.75,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.457,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.578,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,1,0,0,0
19,0,4,0,0,1,0,0,0,0,3.511,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.795,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
20,0,5,0,0,1,0,0,0,0,3.784,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.754,1,0,0,0
15,1,4,0,0,1,0,0,0,0,3.507,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.573,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.594,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.455,0,0,0,0
14,1,4,0,0,1,0,0,0,0,3.522,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.684,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.572,1,0,0,0
20,0,5,0,1,1,0,0,0,0,3.684,1,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.419,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.614,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.884,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.784,0,0,0,0
24,0,4,0,0,1,0,0,0,0,3.804,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.374,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.63,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.306,0,0,0,0
22,0,5,0,1,1,0,0,0,0,3.914,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.741,1,0,0,0
21,0,4,0,0,1,0,0,0,0,3.69,0,0,0,0
21,0,4,0,0,1,0,0,0,0,4.011,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.785,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.971,0,0,0,0
13,0,4,0,0,1,0,0,0,0,3.027,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.308,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.507,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.464,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.646,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.461,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.546,0,0,0,0
24,0,5,0,1,1,0,0,0,0,3.637,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.522,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.837,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.932,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.594,0,0,0,0
36,0,6,0,0,1,0,0,0,0,4.295,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.453,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.499,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.625,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.735,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.725,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.916,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.5,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.789,0,0,0,0
21,0,4,0,0,1,0,0,0,0,4.011,1,0,0,0
26,0,5,0,0,1,0,0,0,0,3.946,0,0,0,0
14,3,4,0,0,1,0,0,0,0,3.522,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
16,0,4,0,0,1,0,0,0,0,3.75,0,0,0,0
14,0,4,0,0,1,0,0,0,0,3.236,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.461,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.849,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.682,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.849,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.915,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
24,0,5,0,0,1,0,0,0,0,3.657,0,0,0,0
15,0,4,0,0,1,0,0,0,0,3.14,0,0,0,0
20,0,4,0,0,1,0,0,0,0,3.722,0,0,0,0
23,0,4,0,0,1,0,0,0,0,3.936,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.406,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,1,0,0,0
20,0,4,0,0,1,0,0,0,0,3.922,0,0,0,0
21,0,4,0,0,1,0,0,0,0,3.463,0,0,0,0
17,0,5,0,0,1,0,0,0,0,3.617,0,0,0,0
19,0,5,0,0,1,0,0,0,0,3.577,0,0,0,0
18,0,4,0,0,1,0,0,0,0,3.795,0,0,0,0
19,0,4,0,0,1,0,0,0,0,3.827,0,0,0,0
27,0,4,0,0,1,0,0,0,0,3.986,0,0,0,0
29,0,4,0,0,1,0,0,0,0,3.906,0,0,0,0
22,0,4,0,0,1,0,0,0,0,3.629,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.455,0,0,0,0
17,0,4,0,0,1,0,0,0,0,3.617,1,0,0,0
20,0,5,0,1,1,0,0,0,0,3.522,0,0,0,0
